kodeBarang,namaBarang,supplier,kodeKategori,kodeSubkategori,kemasan,satuan,hpp,hargaJual,berat,stokToko,stokGudang,stokTotal,lokasiToko,lokasiGudang,createdAt,updatedAt
R010204027,6.8K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,17,150,0,190,3300,3490,G3-6,A-1,,2019-08-28 08:48:20
R010204028,7.5K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,146,200,346,G3-7,A-1,,2019-08-28 08:48:20
R010204029,8.2K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,0,0,0,G3-8,A-1,,2019-08-28 08:55:12
R010204030,10K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,16,150,0,60,300,360,G3-9,A-1,,2019-08-28 08:48:21
R010204031,12K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,18,150,0,1,200,201,G3-10,A-1,,2019-08-28 08:48:21
R010204032,22K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,0,0,0,G3-11,A-1,,2019-08-28 08:55:12
R010204033,33K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,18,150,0,11,2000,2011,G3-12,A-1,,2019-05-08 06:21:06
R010204034,39K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,0,0,0,G3-13,A-1,,2019-08-28 08:55:13
R010204035,47K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,20,0,20,G3-14,A-1,,
R010204036,56K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,90,0,90,G3-15,A-1,,2019-08-28 08:48:22
R010204037,68K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,317,200,517,G3-16,A-1,,2019-08-28 08:48:23
R010204038,75K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,46,3000,3046,G3-17,A-1,,2019-08-28 08:48:23
R010204039,100K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,17,150,0,775,2200,2975,G3-18,A-1,,2019-07-24 10:13:28
R010204040,120K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,213,800,1013,G3-19,A-1,,2019-08-28 08:48:24
R010204041,150K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,0,0,0,G3-20,A-1,,2019-08-28 08:55:13
R010204042,180K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,434,1500,1934,G3-21,A-1,,2019-08-28 08:48:24
R010204043,220K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,17,150,0,9,4700,4709,G3-22,A-1,,2019-08-28 08:48:25
R010204044,270K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,100,2500,2600,G3-23,A-1,,2019-08-28 08:48:25
R010204045,330K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,0,0,0,G3-24,A-1,,
R010204046,390K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,145,2000,2145,G3-25,A-1,,2019-08-28 08:48:26
R010204047,470K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,20,150,0,40,3750,3790,G4-1,A-1,,2019-08-28 08:48:27
R010204048,560K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,73,200,273,G4-2,A-1,,2019-08-28 08:48:27
R010204049,680K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,0,0,0,G4-3,A-1,,2019-08-28 08:55:13
R010204050,750K Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,15,150,0,295,3200,3495,G4-4,A-1,,2019-08-28 08:48:28
R010204051,1M Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,18,150,0,90,300,390,G4-5,A-1,,2019-08-28 08:48:28
R010204052,2.2M Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,19,150,0,96,1000,1096,G4-6,A-1,,2019-07-15 09:03:55
R010204053,3.3M Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,19,150,0,90,500,590,G4-7,A-1,,2019-02-25 02:35:00
R010204054,4.7M Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,19,150,0,290,2300,2590,G4-8,A-1,,2019-02-25 02:34:36
R010204055,10M Ohm  SMD1206 Resistor,Novatech,KD022,KS218,SMD1206,pcs,26,150,0,94,1500,1594,G4-9,A-1,,2019-02-25 02:33:17
R010204056,2.7K Ohm SMD1206 Resistor,Novatech,KD022,KS218,#NA,pcs,17,150,1,35,4200,4235,G4-10,,,2019-07-30 02:44:33
R010222001,22 Ohm 4x2 SMD0603 Array Resistor,Novatech,KD022,KS219,SMD0603,pcs,23,200,0.03,389,864,1253,G6-23,D3-5,,2019-05-20 07:03:47
R010222002,1K Ohm 4x2 SMD0603 Array Resistor,Novatech,KD022,KS219,SMD0603,pcs,23,200,0.04,0,0,0,G6-24,D3-5,,
R010222003,10K Ohm 4x2 SMD0603 Array Resistor,Novatech,KD022,KS219,SMD0603,pcs,48,200,0.04,190,241,431,G6-25,D3-5,,2019-08-05 06:24:33
R010222004,220 Ohm SMD0603 Array Resistor,Novatech,KD022,KS219,#NA,pcs,98,200,1,2,20,22,G6-20,D3-5,,2019-03-28 06:36:15
R020102001,1 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,19,150,0,150,3400,3550,G4-13,E1-2,,2019-08-19 01:58:23
R020102002,6.8 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,273,0,273,G4-14,E1-2,,2019-04-25 09:27:52
R020102003,10 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,80,0,80,G4-15,E1-2,,2019-07-30 02:38:52
R020102004,22 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,16,150,0,0,0,0,G4-16,E1-2,,2019-01-23 06:38:44
R020102005,47 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,21,150,0,142,4700,4842,G4-17,E1-2,,2019-04-15 09:42:10
R020102006,56 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,100,5608,5708,G4-18,E1-2,,2019-08-06 03:04:05
R020102007,68 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,17,150,0,0,3500,3500,G4-19,E1-2,,2019-07-24 08:20:31
R020102008,75 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,340,600,940,G4-20,E1-2,,2019-09-16 08:28:51
R020102009,100 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,10,5500,5510,G4-21,E1-2,,2019-05-11 05:19:35
R020102010,120 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,16,150,0,37,2000,2037,G4-22,E1-2,,2019-02-20 08:47:50
R020102011,150 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,17,150,0,407,2700,3107,G4-23,E1-2,,2019-04-16 01:45:05
R020102012,220 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,19,4200,4219,G4-24,E1-2,,2019-04-27 03:31:46
R020102013,240 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,21,150,0,210,3600,3810,G4-25,E1-2,,2019-04-25 09:18:07
R020102014,330 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,22,150,0,84,0,84,G5-1,E1-2,,2019-04-25 09:18:07
R020102015,470 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,37,0,37,G5-2,E1-2,,2019-08-13 09:20:56
R020102016,680 Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,20,150,0,89,8700,8789,G5-3,E1-2,,2019-07-30 01:42:11
R020102017,1K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,0,0,0,G5-4,E1-2,,2019-04-10 08:47:38
R020102018,1.3K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,14,0,14,G5-5,E1-2,,2019-09-16 08:28:51
R020102019,1.8K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,100,3200,3300,G5-6,E1-2,,2019-07-30 02:38:52
R020102020,2.2K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,16,2100,2116,G5-7,E1-2,,2019-07-30 02:38:52
R020102021,3.3k Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,10,800,810,G5-8,E1-2,,2019-07-15 07:42:42
R020102022,3.9k Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,10,4400,4410,G5-9,E1-2,,2019-05-11 05:19:36
R020102023,4.7K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,21,150,0,-10,4000,3990,G5-10,E1-2,,2019-07-30 02:37:06
R020102024,5.6K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,17,150,0,140,300,440,G5-11,E1-2,,2019-05-11 05:19:36
R020102025,6.8K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,17,150,0,0,0,0,G5-12,E1-2,,
R020102026,8.2K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,0,3800,3800,G5-13,E1-2,,2019-05-11 05:19:37
R020102027,10K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,0,0,0,G5-14,E1-2,,
R020102028,12K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,21,150,0,150,4200,4350,G5-15,E1-2,,2019-04-25 09:02:01
R020102029,22K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,-40,0,-40,G5-16,E1-2,,2019-04-25 09:27:52
R020102030,33K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,21,150,0,433,4400,4833,G5-17,E1-2,,2019-07-30 01:42:11
R020102031,39K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,326,4200,4526,G5-18,E1-2,,2019-02-20 08:50:09
R020102032,47K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,10,1500,1510,G5-19,E1-2,,2019-05-11 05:19:37
R020102033,56K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,17,150,0,0,700,700,G5-20,E1-2,,2019-07-15 06:10:48
R020102034,68K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,17,150,0,142,2500,2642,G5-21,E1-2,,2019-07-30 01:42:11
R020102035,100K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,0,0,0,G5-22,E1-2,,2019-03-30 05:46:32
R020102036,120K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,-7,4600,4593,G5-23,E1-2,,2019-01-24 02:23:44
R020102037,150K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,17,150,0,191,2707,2898,G5-24,E1-2,,2019-04-25 09:13:05
R020102038,180K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,179,4500,4679,G5-25,E1-2,,
R020102039,220K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,23,150,0,50,700,750,G6-1,E1-2,,2019-05-11 05:19:37
R020102040,270K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,54,1100,1154,G6-2,E1-2,,2019-02-20 08:51:43
R020102041,330K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,125,3900,4025,G6-3,E1-2,,2019-05-11 05:19:37
R020102042,390K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,128,0,128,G6-4,E1-2,,2019-01-26 06:15:13
R020102043,470K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,18,150,0,-149,3100,2951,G6-5,E1-2,,2019-02-25 08:19:58
R020102044,560K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,6,0,6,G6-6,E1-2,,
R020102045,680K Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,52,0,52,G6-7,E1-2,,
R020102046,1M Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,17,150,0,0,0,0,G6-8,E1-2,,
R020102047,2.7M Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,2,0,2,G6-9,E1-2,,
R020102048,3.3M Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,130,0,130,G6-10,E1-2,,2019-05-24 07:07:23
R020102049,4.7M Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,15,150,0,0,0,0,G6-11,E1-2,,
R020102050,10M Ohm 1/4Watt Metal Film Resistor,Novatech,KD022,KS220,1/4Watt Metal,pcs,17,150,0,150,1900,2050,G6-12,E1-2,,2019-07-15 09:09:47
R020102051,15 ohm 1/4 Metal Film Resistor,Novatech,KD022,KS220,1/4 Watt Metal Film,pcs,21,150,0,133,4700,4833,G4-11,,,
RBT002,Roda Diameter 65mm Merah,Novatech,KD023,KS227,#NA,pcs,12170,25000,35,0,0,0,L1-2,B1-8,,
RBT003,Roda Diameter 65mm Biru,Novatech,KD023,KS227,#NA,pcs,12170,25000,35,0,0,0,L1-2,B1-8,,
RBT004,Roda 65mm + Gearbox Motor Plastik,Novatech,KD023,KS227,#NA,pcs,24625,55000,70,0,0,0,M5-02,,,
RBT006,Wheel to Motor Adapter,Novatech,KD023,KS227,#NA,pcs,2989,5000,11,1,0,1,L2-1,B1-8,,
RBT007,43mm Wheel,Novatech,KD023,KS227,#NA,pcs,10649,20000,20,0,0,0,L1-2,B1-8,,
RBT008,DIY B/O Spider Robot,Novatech,KD023,KS226,#NA,pcs,51573,100000,250,0,0,0,L3-4,B1-8,,
RBT009,12mm Micro Gear Motor + Roda 43mm (150rpm),Novatech,KD023,KS227,#NA,pcs,47069,100000,32,0,0,0,L1-2,B1-8,,
RBT010,Roda Tamiya ,Novatech,KD023,KS227,#NA,pcs,22000,26000,0.1,0,0,0,,,,
RBT011,SFE Line Follower,Novatech,KD023,KS226,#NA,pcs,0,1750000,500,0,0,0,ALPHA,,,
RBT012,SFE Robot Avoider/Halang Rintang,Novatech,KD023,KS226,#NA,pcs,0,650000,750,0,0,0,,,,
RBT013,SFE Wall Follower ,Novatech,KD023,KS226,#NA,pcs,650000,650000,500,0,0,0,,,,
RBT014,SFE Robot Bluetooth,Novatech,KD023,KS226,#na,pcs,0,650000,500,0,0,0,,,,
RF0101001,RXE-025 Resettable Fuse,Novatech,KD011,KS133,#NA,pcs,725,2000,0,0,0,0,K2-9,D3-5,,
RF0204001,MF-NSMF050 Resettable Fuse,Novatech,KD011,KS134,SMD1206,pcs,524,2000,0,2,900,902,K2-10,D3-5,,2019-04-23 02:27:24
RF0204002,MF-NSMF150 Resettable Fuse,Novatech,KD011,KS134,SMD1206,pcs,453,2000,0,10,1700,1710,K2-11,D3-5,,2019-02-26 02:43:28
RF0205001,MF-MSMF050-2 Resettable Fuse,Novatech,KD011,KS134,SMD1206,pcs,429,2000,0.05,16,876,892,K2-12,D3-5,,2019-03-08 02:06:17
RLTSNG01001,SPDT Songle Relay 5 Volt,Novatech,KD024,KS209,#NA,pcs,3889,8500,9,30,0,30,O3-4,D2-4,,2019-08-21 02:07:38
RLTSNG02001,DPDT Songle Relay 5 volt,Novatech,KD024,KS209,#NA,pcs,12656,17500,9,0,0,4,O3-8,D2-4,,2019-06-11 08:46:50
RLTSNG02002,DPDT Songle Relay 12 volt,Novatech,KD024,KS209,#NA,pcs,12656,17500,9,0,0,0,O3-3,D2-4,,
RLYGEN001,12V 4098 SPDT Relay,Novatech,KD024,KS208,#NA,pcs,2595,4500,15,5,0,5,O3-12,D2-4,,2019-02-13 02:26:07
RLYHKE01001,SPDT HKE Relay 5 Volt,Novatech,KD024,KS208,#NA,pcs,5000,8500,9,0,0,0,O3-6,D2-4,,2019-08-21 01:35:51
RLYHKE02001,DPDT HKE Relay 5 Volt,Novatech,KD024,KS209,#NA,pcs,10500,13500,5,0,0,0,O3-10,D2-4,,
RLYHKE02002,DPDT HKE Relay 12 Volt,Novatech,KD024,KS209,#NA,pcs,8000,10000,5,4,0,4,O3-11,D2-4,,2019-09-23 06:33:02
RLYSNG01002,SPDT Songle Relay 12 Volt,Novatech,KD024,KS209,#NA,pcs,2488,8500,9,6,306,312,O3-5,D2-4,,2019-08-22 09:59:26
RLYSSR001,Solid State Relay HFS 5/24DIT,,KD024,KS210,na,pcs,12182,45000,0,0,0,0,#NA,D2-4,,
RP001,9p Rpack 10K,Novatech,KD022,KS221,#NA,pcs,427,2800,1,0,0,0,G6-21,B2-1,,2019-09-16 04:07:17
RP002,9p Rpack 1K,Novatech,KD022,KS221,#NA,pcs,402,2800,1,217,0,217,G6-22,B2-1,,2019-09-16 04:07:21
RSN02001,CSTCE16M0V53-R0 Resonator,Novatech,KD025,KS061,#NA,pcs,1475,5000,0,75,1900,1975,K3-11,D3-5,,2019-06-27 04:36:19
RSN02002,CSTCE12M0V53-R0 Resonator,Novatech,KD025,KS061,#NA,pcs,1970,4500,0,57,0,57,K3-12,D3-5,,
SCB001,Score Board 64x32 Bluetooth + PC,Novatech,KD036,KS317,#na,pcs,2500000,2500000,8000,0,1,1,,,,
SENAS001,DFR Analog Sound Sensor,Eshinede,KD016,KS255,#NA,pcs,95072,150000,7,0,0,0,#NA,B1-2,,
SENAS002,Analog Sound Sensor,Novatech,KD016,KS255,#NA,pcs,11975,35000,7,8,0,8,M7-2,B1-2,,2019-05-11 06:31:03
SENATM001,MS5540CM Atmospheric Sensor,Novatech,KD016,KS236,#NA,pcs,132459,275000,1,20,0,20,M6-18,B1-2,,2019-03-30 06:54:23
SENCMP001,Digital Magnetic Compass,Novatech,KD016,KS237,#NA,pcs,146046,300000,5,1,0,1,M6-19,B1-2,,
SENCOL002,TCS3200 Color Sensor Module,Novatech,KD016,KS238,#NA,pcs,34000,65000,40,0,0,0,M6-20,B1-2,,2019-04-18 02:58:28
SENCOL003,TCS3200 Color Sensor IC,Novatech,KD016,KS247,SMD,pcs,0,45000,0,0,0,0,O1-1,B1-2,,
SENCUR001,ACS712-20A 20A Current Sensor,Eshinede,KD016,KS239,#NA,pcs,13023,26000,0,0,0,0,O1-2,B1-2,,
SENCUR002,ACS712ELCTR-05B-T 5A Current Sensor,Novatech,KD016,KS239,#NA,pcs,16572,35000,0,0,0,0,O1-3,B1-2,,
SENCUR003,ACS758LCB-100B-PFF-T 100 Current Sensor,Novatech,KD016,KS239,#NA,pcs,28718,75000,5,0,0,0,O1-4,B1-2,,
SENCUR004,ACS712ELCTR-30A-T Current Sensor,Novatech,KD016,KS239,#NA,pcs,12701,45000,0,28,30,58,O1-5,B1-2,,2019-07-05 01:53:19
SENCUR005,Non-invasive AC Current Sensor SCT-013(100A),Novatech,KD016,KS239,#NA,pcs,70773,140000,100,0,0,0,#NA,B1-2,,
SENCUR006,Non-Invasive AC Current Sensor (TA12L-100),Novatech,KD016,KS239,#NA,pcs,20798,50000,10,1,10,11,M7-10,B1-2,,2019-03-28 09:47:02
SENCUR007,Non-invasive AC Current Sensor SCT-019(200A),Novatech,KD016,KS239,#NA,pcs,124789,275000,120,2,12,14,L1-1,B1-3,,2019-06-13 02:54:24
SENCUR008,ACS712-30A Current Sensor Module,Novatech,KD016,KS239,#NA,pcs,25987,50000,4,17,34,51,M6-13,B1-2,,2019-02-26 02:46:13
SENCUR009,ACS712-20A Current Sensor Module,Novatech,KD016,KS239,#NA,pcs,21732,40000,4,0,0,0,M6-12,B1-2,,
SENCUR010,ACS712-5A Current Sensor Module,Novatech,KD016,KS239,#NA,pcs,21989,37500,4,0,0,0,M6-11,B1-2,,
SENCUR011,ZMCT118F-30A-30mA,Novatech,KD016,KS239,#NA,pcs,12126,30000,13,0,0,0,M1-3,B1-3,,
SENCUR012,ACS758LCB-050B-PFF-T 50A Current Sensor,Novatech,KD016,KS239,#NA,pc,28000,75000,10,0,0,0,O3-20,B1-2,,
SENDOF001,9-DOF Module Sensor,Novatech,KD016,KS240,#NA,pcs,144883,250000,4,0,0,0,M3-4,B1-2,,
SENFL001,SFE 8 Channel Flame Sensor,Novatech,KD016,KS241,#NA,pcs,100000,100000,40,-1,1,0,ALPHA-A2,ALPHA-A2,,2019-03-30 06:44:43
SENFL002,Flame Sensor,Novatech,KD016,KS241,#NA,pcs,7000,16000,4,0,0,0,M3-10,,,2019-05-21 02:59:00
SENFLO001,"1/2 Water Flow Sensor""",Novatech,KD016,KS242,#NA,pcs,53000,80000,53,0,0,0,L1-4,B1-4,,
SENFLO002,Liquid Water Flow 3/4 inch DC 3.5-24V,iSee,KD016,KS242,#NA,2,90000,120000,0.2,0,0,0,,,,
SENFLX003,Flexiforce Pressure Sensor 1lb,Novatech,KD016,KS243,#NA,pcs,241800,349000,0,3,0,3,M2-1,B1-3,,
SENFLX005,Flexiforce Pressure Sensor 25lbs,Novatech,KD016,KS243,#NA,pcs,290111,419500,0,0,0,0,M2-1,B1-3,,2019-03-08 02:24:52
SENFNG001,U4000 Fingerprint Sensor,Novatech,KD016,KS244,#NA,pcs,650485,1100000,140,0,7,7,#NA,,,
SENFNG002,DY100 Fingerprint Module,Novatech,KD016,KS244,#NA,pcs,361763,600000,0,0,0,0,M5-17,B1-3,,
SENIR001,PIR Sensor HC-SR501,Novatech,KD016,KS247,#NA,pcs,14000,21500,6,1,2,3,M3-20,B1-3,,2019-08-08 02:10:24
SENIR002,IR838 Receiver Modul,Eshinede,KD016,KS245,#NA,pcs,2887,6500,0.5,0,0,0,O1-6,B1-2,,
SENIR003,IR LED 5MM,Novatech,KD016,KS245,#NA,pcs,98,2500,0,52,48,100,O1-7,B1-2,,2019-08-28 02:39:34
SENIR004,3mm Phototransistor Dark,Novatech,KD016,KS245,#NA,pcs,661,1500,0,0,0,0,O1-9,B1-2,,2019-02-12 01:47:22
SENIR005,5mm Phototransistor,Novatech,KD016,KS245,#NA,pcs,661,1500,0,0,0,0,O1-10,B1-2,,
SENIR006,3mm Photodiode,Novatech,KD016,KS245,#NA,pcs,1987,3200,0,-4,0,-4,O1-11,B1-2,,2019-08-08 01:54:54
SENIR007,5mm Photodiode,Novatech,KD016,KS245,#NA,pcs,2085,3500,0,8,0,8,O1-12,B1-2,,2019-09-23 06:30:51
SENIR009,GP2Y0A710KOF IR Distance Measuring Sensor 100cm to 550cm,Novatech,KD016,KS245,#NA,pcs,258451,375000,1,2,0,2,M7-11,B1-2,,
SENIR010,E18-D80NK Infrared Proximity Sensor,Novatech,KD016,KS245,#NA,pcs,52000,75000,13,0,0,0,M5-18,B1-2,,2019-01-24 03:27:13
SENIR011,5VDC Laser Dot Diode ,Novatech,KD016,KS245,#NA,pcs,3295,7500,1,8,0,8,O1-13,B1-2,,2019-08-26 06:21:29
SENIR012,TL1838 38khz IR Infrared Receiver,Novatech,KD016,KS245,#NA,pcs,1500,4000,1,25,0,25,O1-14,B1-2,,2019-03-28 05:14:57
SENIR013,Photoelectric beam count sensor and infrared count,Novatech,KD016,KS245,#NA,pcs,32200,59000,3,0,0,0,M6-10,B1-2,,
SENIR014,LHI778 Pyroelectric IR Sensor,Novatech,KD016,KS245,#NA,pcs,10597,20000,1,20,0,20,O1-15,B1-3,,2019-09-23 07:50:17
SENIR015,Mini Photocell,Novatech,KD016,KS245,#NA,pcs,6627,12000,1,0,0,0,O1-16,B1-3,,
SENIR017,3DU5C Silicon Phototransistor,Novatech,KD016,KS245,#NA,pcs,6500,15000,1,0,0,0,O1-17,B1-3,,
SENIR018,IR LED 3mm,Novatech,KD016,KS247,#NA,pcs,0,2000,0,116,249,365,O1-8,B1-2,,2019-05-23 07:30:52
SENIR019,Photodiode Sensor Module,Novatech,KD016,KS245,#NA,pcs,14000,28500,15,1,0,1,M7-3,,,2019-01-30 07:37:58
SENKIT001,37 In 1 Sensor Kit For Arduino + Box  ,Novatech,KD016,KS307,#NA,pcs,250000,400000,105,0,0,0,#NA,B1-3,,
SENMGT001,Digital Magnetic Sensor,Novatech,KD016,KS237,#NA,pcs,24750,50000,6,3,37,40,M2-8,B1-2,,2019-05-16 06:40:47
SENMGT002,Sensor Magnet A1101,,KD016,KS237,na,pcs,5329,25000,0,0,0,0,#NA,B1-3,,
SENMQ002,MQ-2,Novatech,KD016,KS246,#NA,pcs,13632,22000,6,0,0,0,O1-18,B1-2,,2019-04-30 08:28:11
SENMQ003,MQ-3,Novatech,KD016,KS247,#NA,pcs,14665,22000,3,8,25,33,O1-19,B1-2,,2019-07-05 02:35:45
SENMQ004,MQ-4,Novatech,KD016,KS246,#NA,pcs,15484,30000,6,4,0,4,O1-20,B1-2,,
SENMQ006,MQ-6,Eshinede,KD016,KS246,#NA,pcs,16217,30000,6,14,0,14,O1-21,B1-2,,
SENMQ007,MQ-7,Novatech,KD016,KS246,#NA,pcs,18827,40000,6,0,0,0,O1-22,B1-2,,2019-04-30 08:29:51
SENMQ008,MQ-8,Novatech,KD016,KS246,#NA,pcs,18217,40000,6,10,15,25,O1-23,B1-2,,
SENMQ009,MQ-2 Sensor Module,Novatech,KD016,KS246,#NA,pcs,15000,35000,6,0,0,0,M1-10,B1-2,,2019-08-21 08:11:35
SENMQ010,MQ-7 Sensor Module,Novatech,KD016,KS246,#NA,pcs,24500,42000,6,0,0,0,M1-12,B1-2,,
SENMQ011,MQ-6 sensor Module,Novatech,KD016,KS246,#NA,pcs,21732,42000,6,7,0,7,M1-11, B1-2,,2019-09-23 03:32:31
SENMQ012,MQ-4 Sensor Module,Aisyah arduino store,KD016,KS246,#NA,pcs,35000,55000,0.02,0,0,0,,B1-2,,
SENMQ013,MQ-135 Sensor ,Novatech,KD016,KS246,#na,pcs,25000,47500,80,0,0,0,M1-2,,,
